"","log2foldChange","pValues","FDR","celltype","gene"
"ABCD1",0.0612340225421959,0.000131144082986917,0.0093620396415006,"Oli","ABCD1"
"UBL4A1",0.0274079523548698,0.00125705355984828,0.0349081981436484,"Oli","UBL4A1"
"ERI11",-0.033436410658779,0.00123013677663883,0.0345833297927226,"Oli","ERI11"
"EPHX21",-0.032962609479525,0.00164658172223034,0.0405178800635835,"Oli","EPHX21"
"HMBOX11",0.0804111274852835,4.82708440363907e-06,0.00146260657430264,"Oli","HMBOX11"
"SNAI21",0.0732578690590574,0.00212174220859929,0.0458867542759209,"Oli","SNAI21"
"RGS201",-0.109699793266567,2.24247024359305e-05,0.00355535834551061,"Oli","RGS201"
"CHCHD71",-0.0451519789524442,7.65660102530478e-05,0.00656589653962457,"Oli","CHCHD71"
"CHD7",0.0310529775624602,0.00236507893418687,0.0483072460840376,"Oli","CHD7"
"CYP7B11",-0.112392538765477,0.000309960656475085,0.0158883968084127,"Oli","CYP7B11"
"CRH1",-0.132079426557036,0.00213884157768344,0.0459261494672656,"Oli","CRH1"
"ZNF7041",0.0542977216783864,4.77177791108325e-05,0.0053923993464473,"Oli","ZNF7041"
"FABP5",-0.121153429003758,0.0022040956308131,0.0465214302262177,"Oli","FABP5"
"DECR11",-0.061009364064506,9.26898130700582e-05,0.0074342682424132,"Oli","DECR11"
"ANGPT11",0.124803969945274,3.69700188903219e-05,0.00471108605205176,"Oli","ANGPT11"
"ZHX1",0.0467852333886984,0.00148458104472501,0.0383640299505488,"Oli","ZHX1"
"FBXO321",0.046757900856413,0.000160794660885564,0.0105405538518012,"Oli","FBXO321"
"KCNK91",0.0702802531349205,0.000616370038549006,0.023798877517227,"Oli","KCNK91"
"TSNARE1",0.054379613048142,0.00176985582894536,0.0423368144345089,"Oli","TSNARE1"
"PLEC",0.0753577219947577,0.0020614937733531,0.0457792631916442,"Oli","PLEC"
"MAF1",0.0225971294500873,0.00194830362018619,0.044797841249981,"Oli","MAF1"
"FOXD41",0.0730872782749641,0.00171535293467686,0.0416222109581983,"Oli","FOXD41"
"PLGRKT1",-0.0794792870318487,0.0024969212836429,0.0491926275510632,"Oli","PLGRKT1"
"KIAA2026",0.0414569646481757,0.00193521561381083,0.0447077285712663,"Oli","KIAA2026"
"IL331",-0.161228145267215,8.78344804825178e-05,0.00721459723722367,"Oli","IL331"
"NFIB1",0.0574639893335327,0.000362344594616497,0.0173963681253378,"Oli","NFIB1"
"ACO11",-0.0457684514400096,0.00011636724698841,0.00857658060911873,"Oli","ACO11"
"UBE2R2",0.0213641324592482,0.00142144011982543,0.0375607287477128,"Oli","UBE2R2"
"ALDH1A11",-0.0499183625222948,0.00211748699905911,0.0458867542759209,"Oli","ALDH1A11"
"PHF2",0.0350504198410651,0.000431934217010798,0.019501400824312,"Oli","PHF2"
"FANCC1",0.0789742921796903,0.000696997096432114,0.025300359160254,"Oli","FANCC1"
"FKTN1",-0.0266570698049371,0.000801096101191667,0.0272020110121562,"Oli","FKTN1"
"PRPF4",-0.0384479027729934,0.000926060668762855,0.0295921632371267,"Oli","PRPF4"
"STOM1",-0.0597913609752654,5.16217159770553e-05,0.0053923993464473,"Oli","STOM1"
"DAB2IP1",0.0586671503372029,0.000399625798355916,0.0185969206845833,"Oli","DAB2IP1"
"CRB21",0.072588904925162,0.000662763849697405,0.0246594256446744,"Oli","CRB21"
"ZBTB341",0.0317947271821373,0.000745741214589026,0.0262227999332019,"Oli","ZBTB341"
"CERCAM",-0.0011339106372521,3.68003484209917e-06,0.00119469702552434,"Oli","CERCAM"
"ASB61",0.0395552761310674,0.00155349250591619,0.0394797160995204,"Oli","ASB61"
"PLPP71",0.035682490040041,0.000228244567318191,0.0130761120814434,"Oli","PLPP71"
"BRD3",0.0431074260123561,0.00172471941264261,0.0416222109581983,"Oli","BRD3"
"CD1511",0.0680329698039364,2.52323739199267e-05,0.00378069690547474,"Oli","CD1511"
"CHID11",-0.0239864533779377,0.000438483889576051,0.0196668678762153,"Oli","CHID11"
"LSP11",0.136102093939614,7.25748777253998e-05,0.00641641266797322,"Oli","LSP11"
"FAM160A21",-0.0308046146041718,0.00232616971521156,0.0479838488152944,"Oli","FAM160A21"
"ILK1",0.0293668072415993,3.15213084256184e-05,0.00421365725865987,"Oli","ILK1"
"ZNF2151",-0.0839021933120059,0.000249332245446847,0.01393297199454,"Oli","ZNF2151"
"DKK3",0.0534416004917633,0.00228936924901553,0.0475122522227195,"Oli","DKK3"
"BDNF1",-0.0827375174836833,0.000628713790723424,0.023896395381508,"Oli","BDNF1"
"CAT1",-0.076930081558324,0.000993690953454784,0.0302588497394522,"Oli","CAT1"
"TRIM441",0.0600095548611801,2.79293444853262e-07,0.000292935855428786,"Oli","TRIM441"
"HSD17B121",-0.0529545236435247,0.000123396941199048,0.0089933322551819,"Oli","HSD17B121"
"HARBI11",0.0615591812662259,0.000305696290052925,0.0158485510071165,"Oli","HARBI11"
"LRRC551",0.0542741449544999,0.00126585172912277,0.0349251860966071,"Oli","LRRC551"
"SSRP1",0.0146685678703324,0.00146527154486656,0.0382739032840144,"Oli","SSRP1"
"MS4A141",0.173179676225792,3.46624028369655e-06,0.00115273625044396,"Oli","MS4A141"
"CYB561A31",0.0486167662132662,2.62753417500349e-06,0.00104192147912837,"Oli","CYB561A31"
"FADS11",-0.0382560061594646,5.54960149900456e-05,0.0056050975139946,"Oli","FADS11"
"C11orf68",0.0256668379111344,0.0024495444158706,0.0489729297806388,"Oli","C11orf68"
"KDM2A1",0.0246165237868485,0.000213666257542943,0.0124501684683676,"Oli","KDM2A1"
"POLD41",-0.0433284823314319,0.000353074658871413,0.0172987073730441,"Oli","POLD41"
"ACY31",0.12378727947566,0.000972037270785557,0.0299858103781925,"Oli","ACY31"
"MRGPRF1",0.105836768152599,4.03254808668563e-07,0.00039033853799858,"Oli","MRGPRF1"
"INPPL1",0.0610281321389543,0.00201497103062505,0.0453978172173847,"Oli","INPPL1"
"ARAP11",0.0668276814270694,0.000113365719922111,0.00840763755390015,"Oli","ARAP11"
"STARD101",0.0678429461603507,0.000105310640917512,0.00802184686542051,"Oli","STARD101"
"FCHSD21",0.0320171681149972,0.00109793159061583,0.0319196103156648,"Oli","FCHSD21"
"COA41",-0.0359804095330025,0.000529749293960533,0.0223626366041854,"Oli","COA41"
"UCP2",-0.0577152013138096,0.00081039236269939,0.0273507422411044,"Oli","UCP2"
"CLNS1A1",-0.0328390449032945,0.00208652046682609,0.0458867542759209,"Oli","CLNS1A1"
"SYTL21",-0.0498067397902267,0.00147337347580285,0.0383386399667403,"Oli","SYTL21"
"NOX41",-0.0841749628205343,0.00023349073222936,0.0132619668616373,"Oli","NOX41"
"TAF1D1",-0.062283415139798,1.61667189118973e-05,0.00290305848758668,"Oli","TAF1D1"
"ACAT11",-0.0410917111790212,0.000615917222673006,0.023798877517227,"Oli","ACAT11"
"DSCAML11",0.0708345592238286,0.000614109052820484,0.023798877517227,"Oli","DSCAML11"
"BCL9L1",0.0773250111660237,0.000102663454289162,0.00790856609736002,"Oli","BCL9L1"
"SLC37A21",0.105700293732861,8.41498462562665e-06,0.00201295290123543,"Oli","SLC37A21"
"ZBTB441",0.0411494018504701,0.000273718798051301,0.0148101421088472,"Oli","ZBTB441"
"IDI11",-0.0473237832292757,0.0024173515564191,0.0487432945244612,"Oli","IDI11"
"PFKP1",0.100617890751051,5.04456831500128e-05,0.0053923993464473,"Oli","PFKP1"
"CCDC3",0.0507162810708928,0.0021952909092285,0.0464074287555514,"Oli","CCDC3"
"OPTN",0.03954711963316,0.00208512281669847,0.0458867542759209,"Oli","OPTN"
"SEPHS11",0.0539831776932047,1.54433005635203e-06,0.000793637504194924,"Oli","SEPHS11"
"FAM171A11",0.0431176153446495,0.00132720325698555,0.0358344879386098,"Oli","FAM171A11"
"PLXDC21",0.0519112062407832,3.03034263613542e-05,0.00414638235462665,"Oli","PLXDC21"
"OTUD11",0.0301075916312246,0.00225911041120292,0.0473891853180798,"Oli","OTUD11"
"NRP11",-0.0684160139237004,3.00881396383311e-06,0.00110401013345031,"Oli","NRP11"
"ZNF33A",0.0234418360844852,0.0025234176621175,0.0495061867956433,"Oli","ZNF33A"
"VSTM41",0.0250650047952621,0.00252009160785776,0.0495061867956433,"Oli","VSTM41"
"PRKG11",0.0678224870158357,4.85003485818534e-05,0.0053923993464473,"Oli","PRKG11"
"CTNNA3",0.0509873216000738,0.00240617585979977,0.0486691544248324,"Oli","CTNNA3"
"CAMK2G",0.0332992033737671,0.00212316235340222,0.0458867542759209,"Oli","CAMK2G"
"KAT6B",0.0398089047722712,0.00173177511178596,0.0417186460233243,"Oli","KAT6B"
"PLCE11",0.0715359527289952,0.000158365366348817,0.0104817419281864,"Oli","PLCE11"
"ZNF518A1",-0.0519756996750003,4.8749993078467e-05,0.0053923993464473,"Oli","ZNF518A1"
"PIK3AP1",-0.0577296705051663,0.000784498412006026,0.0268279865168376,"Oli","PIK3AP1"
"LCOR1",0.0303089462698294,0.00233855641415611,0.0480938411870567,"Oli","LCOR1"
"FRAT11",0.0458748090323162,0.00015435182994088,0.0103674246366695,"Oli","FRAT11"
"FRAT21",0.0460944957180818,0.00240936408043725,0.0486691544248324,"Oli","FRAT21"
"HPSE21",0.146573602915642,4.92108417011092e-05,0.0053923993464473,"Oli","HPSE21"
"COX151",-0.0319493222339498,0.00102156699233994,0.030724275868918,"Oli","COX151"
"SEMA4G1",0.0636286184566841,0.00252841427279304,0.0495329434045015,"Oli","SEMA4G1"
"SFR11",-0.0878339624302957,9.34589168602115e-05,0.0074521188970116,"Oli","SFR11"
"MXI11",0.0470767903109284,6.28509415764675e-08,0.000122424655485019,"Oli","MXI11"
"HABP21",0.107908980853624,0.00043128429785245,0.019501400824312,"Oli","HABP21"
"NRAP",0.10555659406004,0.00107418192505764,0.0316338456763736,"Oli","NRAP"
"GPR261",0.168199850438403,0.000204922868982857,0.0122984660480036,"Oli","GPR261"
"ZRANB1",0.016378098518417,0.00150826931886182,0.0388290609481251,"Oli","ZRANB1"
"SLC6A121",0.10537220024845,1.06949892086794e-05,0.00247163013322617,"Oli","SLC6A121"
"NRIP21",0.118546955586084,1.91230708819884e-06,0.000869143571586372,"Oli","NRIP21"
"TIGAR1",0.050187441380416,0.000113458401900816,0.00840763755390015,"Oli","TIGAR1"
"NCAPD21",0.040990149798259,0.00056502379394755,0.0232752248654829,"Oli","NCAPD21"
"MLF21",0.0207378642958549,0.000609610216134003,0.023798877517227,"Oli","MLF21"
"PTMS1",0.0932779153961372,1.17889308509331e-05,0.00249962605755806,"Oli","PTMS1"
"A2ML11",0.184391214294102,7.68721020522119e-06,0.00189279815880377,"Oli","A2ML11"
"CREBL21",0.0484549045091329,0.000932693136871884,0.0296065961496506,"Oli","CREBL21"
"RERG1",-0.124870820462352,1.22875771287958e-06,0.000670164456604521,"Oli","RERG1"
"LMO31",0.0626658770543163,1.17889308509331e-05,0.00249962605755806,"Oli","LMO31"
"GOLT1B1",-0.0563193771064965,0.00243823255383209,0.0488183566395015,"Oli","GOLT1B1"
"DENND5B",0.0219387498109338,0.00148560380006525,0.0383640299505488,"Oli","DENND5B"
"SLC38A21",0.128523253661569,0.000128512158183277,0.00922243829909989,"Oli","SLC38A21"
"AQP51",0.0656422512679988,0.000767664719501533,0.0263845972601601,"Oli","AQP51"
"AQP61",0.144173825095596,7.31991785818906e-08,0.00012475884999551,"Oli","AQP61"
"ASIC11",0.0797849600900662,0.0016342523003669,0.0405146002100048,"Oli","ASIC11"
"POU6F11",0.0567795010901673,2.18144057869482e-05,0.00349928732829457,"Oli","POU6F11"
"ZNF7401",0.0365298272742063,2.61171190080243e-05,0.0038707273660262,"Oli","ZNF7401"
"PRR131",-0.059702907370359,5.2464819611385e-05,0.0053923993464473,"Oli","PRR131"
"CBX51",0.0430808223537493,4.92966612088345e-08,0.000112026662597076,"Oli","CBX51"
"ZNF385A1",0.0644956397613194,0.000915539554920186,0.0294419382814546,"Oli","ZNF385A1"
"PPP1R1A1",0.0848888916073571,1.96504503394646e-05,0.00322811916118794,"Oli","PPP1R1A1"
"ZBTB39",0.023915017752516,0.00255353333953529,0.0499532669792879,"Oli","ZBTB39"
"MBD61",0.0509218385095034,0.00110569576038378,0.0320088358658871,"Oli","MBD61"
"MSRB31",0.0445401625504975,0.000753893478094253,0.0262227999332019,"Oli","MSRB31"
"CPM1",0.0838694850925119,4.29415333331771e-07,0.00039033853799858,"Oli","CPM1"
"PTPRQ1",-0.0573771808665611,0.00200821129838153,0.0453978172173847,"Oli","PTPRQ1"
"HSP90B1",-0.0468041882647814,0.00117130342608597,0.0335519374258029,"Oli","HSP90B1"
"PRDM41",0.03151472370525,0.000374963805290132,0.0178062292475751,"Oli","PRDM41"
"PPP1CC1",0.0332883223083238,0.00110413887647626,0.0320088358658871,"Oli","PPP1CC1"
"TMEM1161",-0.0501635294470959,0.00100646813247634,0.0303610464299001,"Oli","TMEM1161"
"TRAFD11",-0.0176752051534343,0.00114528380107606,0.0329450308600677,"Oli","TRAFD11"
"DTX11",0.0551982722633033,0.00142833146407828,0.0376698249762231,"Oli","DTX11"
"SDS1",-0.105982919612913,0.00172471941264261,0.0416222109581983,"Oli","SDS1"
"SDSL1",-0.0624669391939177,0.00213598293642252,0.0459261494672656,"Oli","SDSL1"
"SIRT41",0.0453183543980894,0.00035415361207377,0.0172987073730441,"Oli","SIRT41"
"CDK2AP11",0.0517284366507793,0.000204115603987068,0.0122984660480036,"Oli","CDK2AP11"
"GTF2H31",-0.0768540512531812,0.000699540550305521,0.025300359160254,"Oli","GTF2H31"
"GJB61",-0.0828063175897169,0.00108944925692446,0.0319196103156648,"Oli","GJB61"
"PDS5B",0.0450756963145071,0.00205045944302384,0.0457792631916442,"Oli","PDS5B"
"GPALPP11",-0.0378781694980486,0.000576408203768001,0.0235633807467786,"Oli","GPALPP11"
"CAB39L1",0.0724348510071646,5.80003113529276e-05,0.005730682936936,"Oli","CAB39L1"
"NALCN1",-0.0321741038215304,0.000738206372540817,0.0262120934624845,"Oli","NALCN1"
"F101",0.0979532665465568,0.000179520208490165,0.0111769773642164,"Oli","F101"
"DCUN1D2",0.0238130507738337,0.00153652137421171,0.0392330878977092,"Oli","DCUN1D2"
"ARHGEF401",0.0447699522856961,0.00109793159061583,0.0319196103156648,"Oli","ARHGEF401"
"ZNF2191",0.046075186089773,0.00015874662900741,0.0104817419281864,"Oli","ZNF2191"
"SALL2",0.0671324049126767,0.000562938686844928,0.0232752248654829,"Oli","SALL2"
"MMP141",0.0463967987504375,0.000994396838289871,0.0302588497394522,"Oli","MMP141"
"NFATC41",0.110029065589842,0.000360692359378842,0.0173963681253378,"Oli","NFATC41"
"NYNRIN1",0.0499780704460764,0.000223459840094303,0.0128560123193495,"Oli","NYNRIN1"
"FKBP31",-0.0315468905569789,2.03479827621689e-05,0.00330291363050206,"Oli","FKBP31"
"FERMT21",-0.0414905844809974,0.00020818201522533,0.0122984660480036,"Oli","FERMT21"
"SAMD4A1",0.0718215420597064,0.000563771868256773,0.0232752248654829,"Oli","SAMD4A1"
"LGALS31",-0.101765457410737,0.000174864398783999,0.0110896561740457,"Oli","LGALS31"
"NAA30",0.0313921417593535,0.000459726380752954,0.0202660741674059,"Oli","NAA30"
"ACTR101",-0.0642532086814995,0.001541806420907,0.0392944496244242,"Oli","ACTR101"
"PSMA31",-0.0843098305990195,0.000822153451601524,0.0274756429230068,"Oli","PSMA31"
"DHRS71",-0.106473130902484,0.000958299934894929,0.0297640537865429,"Oli","DHRS71"
"HSPA2",0.0513685377552395,0.0024969212836429,0.0491926275510632,"Oli","HSPA2"
"FUT81",-0.0395134892102371,0.00234321697717231,0.048117113680338,"Oli","FUT81"
"ALDH6A11",-0.0667194531602338,3.26438400231596e-06,0.00113341392946899,"Oli","ALDH6A11"
"VASH1",0.0860183531193108,0.00131161330901297,0.0355791003152824,"Oli","VASH1"
"ZDHHC221",0.0498744527491244,1.89077860970612e-05,0.00318281065967197,"Oli","ZDHHC221"
"NGB1",0.0827670007495995,0.000102494842897592,0.00790856609736002,"Oli","NGB1"
"VIPAS391",-0.0256467640749714,0.000136671499983869,0.00955649180656436,"Oli","VIPAS391"
"PTPN211",0.0258810554724431,0.00121305466367106,0.034386695091798,"Oli","PTPN211"
"FOXN31",0.0374507587528532,6.80337541331725e-05,0.00620111011298194,"Oli","FOXN31"
"RPS6KA5",0.0346483334154009,0.000134914212116015,0.00953137451918065,"Oli","RPS6KA5"
"ITPK11",0.0437903586826867,0.000133718448858522,0.00949609921971848,"Oli","ITPK11"
"CCDC85C1",0.0679737634675011,0.000340625133296411,0.0168182291936823,"Oli","CCDC85C1"
"YY11",0.031600984844272,2.30103089112658e-05,0.00360627082764494,"Oli","YY11"
"DIO31",0.158994160430614,9.57058497357267e-07,0.000670164456604521,"Oli","DIO31"
"ANKRD91",0.064872007156878,0.00144819108907181,0.037973241345181,"Oli","ANKRD91"
"BTBD61",0.0406603582930858,0.0020837260253506,0.0458867542759209,"Oli","BTBD61"
"IVD1",-0.0276443894785938,0.00188239444694009,0.0439930085580674,"Oli","IVD1"
"CHST14",0.0705255445401169,0.000172923717279867,0.0110178265659392,"Oli","CHST14"
"GCHFR1",0.0807043787131863,0.000833472979684893,0.0277858290415734,"Oli","GCHFR1"
"CHP11",-0.0303905941666942,0.000854090539212959,0.0282658361703124,"Oli","CHP11"
"DUT1",-0.0307934999713071,0.00238396622268714,0.0485880111305518,"Oli","DUT1"
"SCG31",-0.130419646675823,3.0768159201402e-06,0.00110401013345031,"Oli","SCG31"
"UNC13C1",-0.0762022024507907,0.00231845857048997,0.0478972463767132,"Oli","UNC13C1"
"ZNF6091",0.0475645728602139,0.000124000474072182,0.0089933322551819,"Oli","ZNF6091"
"RBPMS21",0.0910383892852491,4.54803099869399e-05,0.00539238284062544,"Oli","RBPMS21"
"RASL12",0.0798484339216685,0.00210054430498871,0.0458867542759209,"Oli","RASL12"
"ITGA111",0.0678843262022939,0.000582824802035882,0.0235633807467786,"Oli","ITGA111"
"LARP6",0.0601517154749409,0.00228328794342893,0.0474582791290449,"Oli","LARP6"
"BBS41",-0.0386300984576238,0.00137786550947272,0.0368376396503149,"Oli","BBS41"
"LOXL1",0.080650323819848,0.00202446973821298,0.0454755269860527,"Oli","LOXL1"
"ARID3B1",0.0552408171088494,1.24660485452107e-05,0.00249962605755806,"Oli","ARID3B1"
"CSK1",0.0421279917101964,0.000286955765267492,0.0151652785248925,"Oli","CSK1"
"ETFA1",-0.0435019226885385,0.000216373851358309,0.012554287077747,"Oli","ETFA1"
"PSTPIP11",0.0459785667632393,9.90953757946252e-05,0.00776531867218227,"Oli","PSTPIP11"
"WHAMM1",0.0175119375770869,0.00145219342850355,0.0380051005712972,"Oli","WHAMM1"
"ADAMTSL31",0.0690505495586757,0.0020001270933051,0.0453978172173847,"Oli","ADAMTSL31"
"ZSCAN21",0.036487926369247,0.000953534503792951,0.0297515857190318,"Oli","ZSCAN21"
"ZNF5921",0.0412814602275224,5.44676440444671e-05,0.00554228601900231,"Oli","ZNF5921"
"FURIN1",0.0524974048540932,0.00208931834530975,0.0458867542759209,"Oli","FURIN1"
"NR2F21",0.0811083511056048,0.000625491662477933,0.0238895765206908,"Oli","NR2F21"
"AXIN11",0.0621002933343862,0.000460071177686244,0.0202660741674059,"Oli","AXIN11"
"TMEM204",0.0437879351679111,0.00121051132753791,0.034386695091798,"Oli","TMEM204"
"SLC9A3R2",0.0611786794451827,0.0022802528430766,0.0474582791290449,"Oli","SLC9A3R2"
"TBC1D241",-0.0315037357702472,0.000110890134048427,0.00835351921409009,"Oli","TBC1D241"
"ZNF2051",0.0331019454698582,0.000767109415252813,0.0263845972601601,"Oli","ZNF2051"
"TRAP11",-0.0391073261125268,6.87233231927706e-05,0.00620111011298194,"Oli","TRAP11"
"CREBBP1",0.0378909481694167,0.000162737249084853,0.0106168535467559,"Oli","CREBBP1"
"SNN1",0.0447549421588764,0.000975499984088088,0.0300247004131853,"Oli","SNN1"
"TXNDC111",0.0161087222461456,0.00152600130233389,0.0390912634549309,"Oli","TXNDC111"
"CCP1101",0.0833361722856587,6.76914297097791e-05,0.00620111011298194,"Oli","CCP1101"
"LYRM11",-0.0501201004479088,0.000268460957906355,0.0147599401655369,"Oli","LYRM11"
"CDR2",0.0346407854564368,0.00240299150132914,0.0486691544248324,"Oli","CDR2"
"EARS21",-0.0344066532092113,2.45060833569541e-05,0.00371267162857855,"Oli","EARS21"
"APOBR1",0.0746744402999207,0.000313075045919474,0.0159546802512548,"Oli","APOBR1"
"SGF291",0.0260697229288973,0.000538869656089695,0.0224693815314465,"Oli","SGF291"
"QPRT1",0.0482210108728736,3.79444709197946e-05,0.00478369950117804,"Oli","QPRT1"
"MAZ1",0.0369500598506525,0.000184438845599317,0.0114310166352122,"Oli","MAZ1"
"MVP1",-0.0606595859197609,6.65060852907599e-05,0.00620111011298194,"Oli","MVP1"
"ZNF7681",0.0687326404290109,9.83635354336511e-05,0.00775252488807996,"Oli","ZNF7681"
"CTF11",0.078888170385078,6.20106485964562e-05,0.00595433234938507,"Oli","CTF11"
"SETD1A1",0.0786407986271831,1.11777789811106e-05,0.00248546000457709,"Oli","SETD1A1"
"ITGAX1",0.106351506729239,7.29405180444334e-05,0.00641641266797322,"Oli","ITGAX1"
"ABCC111",-0.122035458020846,0.00217632450252107,0.0463244999726579,"Oli","ABCC111"
"N4BP11",0.0238621563822887,6.8570448490143e-06,0.00184705615997484,"Oli","N4BP11"
"BRD7",0.0286564243665079,0.00218505948537538,0.0464069876683697,"Oli","BRD7"
"CYLD",0.0286529160287428,0.00121986104418576,0.0344374608165347,"Oli","CYLD"
"RPGRIP1L1",-0.0242594185688874,0.000516146098901549,0.0219894790655074,"Oli","RPGRIP1L1"
"HERPUD11",0.0194368055448093,0.0024045831980544,0.0486691544248324,"Oli","HERPUD11"
"CDH5",-0.0354281820682361,0.000998641905592481,0.0302588497394522,"Oli","CDH5"
"CMTM31",0.0505935492723313,0.000711869635559644,0.0256104023241576,"Oli","CMTM31"
"CMTM41",0.0687427890071586,2.16141641681561e-06,0.000920966026352528,"Oli","CMTM41"
"DYNC1LI2",0.0664139199080065,0.00142045814815314,0.0375607287477128,"Oli","DYNC1LI2"
"RRAD1",0.124855054498688,5.25991282051699e-05,0.0053923993464473,"Oli","RRAD1"
"HSD11B21",0.115882153812401,0.00013856223253433,0.0096392655132938,"Oli","HSD11B21"
"CTCF1",0.0380871158159461,5.14501101983232e-06,0.00152504837511769,"Oli","CTCF1"
"ZNF8211",0.0267273238134038,0.00121305466367106,0.034386695091798,"Oli","ZNF8211"
"GINS21",-0.0782493084675793,0.000222934055143589,0.0128560123193495,"Oli","GINS21"
"CBFA2T31",0.0524009289994802,0.000209169212911524,0.0122984660480036,"Oli","CBFA2T31"
